Tid	Kanal A
(s)	(mV)

0.00000000	8.36614100
0.00010000	8.36614100
0.00020000	8.36614100
0.00030000	8.36614100
0.00040000	8.36614100
0.00050000	8.36614100
0.00060000	8.36614100
0.00070000	7.43725300
0.00080000	8.36614100
0.00090000	8.36614100
0.00100000	8.36614100
0.00110000	8.36614100
0.00120000	8.36614100
0.00130000	8.36614100
0.00140000	8.36614100
0.00150000	8.36614100
0.00160000	8.36614100
0.00170000	8.36614100
0.00180000	8.36614100
0.00190000	8.36614100
0.00200000	8.36614100
0.00210000	8.36614100
0.00220000	8.36614100
0.00230000	8.36614100
0.00240000	8.36614100
0.00250000	8.36614100
0.00260000	8.36614100
0.00270000	8.36614100
0.00280000	8.36614100
0.00290000	8.36614100
0.00300000	8.36614100
0.00310000	8.36614100
0.00320000	8.36614100
0.00330000	8.36614100
0.00340000	8.36614100
0.00350000	8.36614100
0.00360000	8.36614100
0.00370000	8.36614100
0.00380000	8.36614100
0.00390000	8.36614100
0.00400000	8.36614100
0.00410000	8.36614100
0.00420000	8.36614100
0.00430000	8.36614100
0.00440000	8.36614100
0.00450000	8.36614100
0.00460000	8.36614100
0.00470000	8.36614100
0.00480000	8.36614100
0.00490000	8.36614100
0.00500000	8.36614100
0.00510000	8.36614100
0.00520000	8.36614100
0.00530000	8.36614100
0.00540000	8.36614100
0.00550000	8.36614100
0.00560000	8.36614100
0.00570000	8.36614100
0.00580000	8.36614100
0.00590000	8.36614100
0.00600000	8.36614100
0.00610000	8.36614100
0.00620000	8.36614100
0.00630000	8.36614100
0.00640000	9.29810500
0.00650000	9.29810500
0.00660000	8.36614100
0.00670000	9.29810500
0.00680000	9.29810500
0.00690000	9.29810500
0.00700000	9.29810500
0.00710000	8.36614100
0.00720000	8.36614100
0.00730000	8.36614100
0.00740000	8.36614100
0.00750000	9.29810500
0.00760000	8.36614100
0.00770000	8.36614100
0.00780000	8.36614100
0.00790000	8.36614100
0.00800000	8.36614100
0.00810000	8.36614100
0.00820000	8.36614100
0.00830000	8.36614100
0.00840000	8.36614100
0.00850000	8.36614100
0.00860000	8.36614100
0.00870000	8.36614100
0.00880000	8.36614100
0.00890000	9.29810500
0.00900000	8.36614100
0.00910000	8.36614100
0.00920000	8.36614100
0.00930000	8.36614100
0.00940000	8.36614100
0.00950000	8.36614100
0.00960000	8.36614100
0.00970000	8.36614100
0.00980000	8.36614100
0.00990000	8.36614100
0.01000000	8.36614100
0.01010000	8.36614100
0.01020000	8.36614100
0.01030000	8.36614100
0.01040000	8.36614100
0.01050000	8.36614100
0.01060000	8.36614100
0.01070000	8.36614100
0.01080000	8.36614100
0.01090000	8.36614100
0.01100000	8.36614100
0.01110000	8.36614100
0.01120000	8.36614100
0.01130000	8.36614100
0.01140000	8.36614100
0.01150000	9.29810500
0.01160000	8.36614100
0.01170000	8.36614100
0.01180000	9.29810500
0.01190000	9.29810500
0.01200000	9.29810500
0.01210000	8.36614100
0.01220000	8.36614100
0.01230000	8.36614100
0.01240000	8.36614100
0.01250000	8.36614100
0.01260000	8.36614100
0.01270000	8.36614100
0.01280000	9.29810500
0.01290000	9.29810500
0.01300000	8.36614100
0.01310000	9.29810500
0.01320000	8.36614100
0.01330000	9.29810500
0.01340000	8.36614100
0.01350000	8.36614100
0.01360000	8.36614100
0.01370000	9.29810500
0.01380000	8.36614100
0.01390000	8.36614100
0.01400000	9.29810500
0.01410000	9.29810500
0.01420000	8.36614100
0.01430000	9.29810500
0.01440000	9.29810500
0.01450000	9.29810500
0.01460000	9.29810500
0.01470000	9.29810500
0.01480000	9.29810500
0.01490000	8.36614100
0.01500000	9.29810500
0.01510000	9.29810500
0.01520000	9.29810500
0.01530000	8.36614100
0.01540000	9.29810500
0.01550000	9.29810500
0.01560000	9.29810500
0.01570000	9.29810500
0.01580000	9.29810500
0.01590000	9.29810500
0.01600000	9.29810500
0.01610000	9.29810500
0.01620000	9.29810500
0.01630000	8.36614100
0.01640000	9.29810500
0.01650000	9.29810500
0.01660000	9.29810500
0.01670000	9.29810500
0.01680000	9.29810500
0.01690000	9.29810500
0.01700000	8.36614100
0.01710000	9.29810500
0.01720000	9.29810500
0.01730000	8.36614100
